Order_ID,Order_Date,Region,Customer_Segment,Category,Product,Quantity,Unit_Price,Discount,Revenue
ORD0859,2025-08-26,West,Corporate,Home & Kitchen,Cookware Set,1,1128.85,0.0,1128.85
ORD0860,2025-04-01,South,Corporate,Home & Kitchen,Coffee Maker,1,3294.33,0.05,3129.61
ORD0861,2025-05-09,Central,Consumer,Fashion,Jacket,4,406.92,0.0,1627.68
ORD0862,2025-03-22,West,Home Office,Electronics,Headphones,5,756.11,0.0,3780.55
ORD0863,2025-10-24,South,Consumer,Fashion,Backpack,2,3785.02,0.05,7191.54
ORD0864,2025-06-16,West,Consumer,Home & Kitchen,Coffee Maker,2,3740.19,0.0,7480.38
ORD0865,2025-02-07,South,Consumer,Beauty,Lip Balm,4,459.83,0.1,1655.39
ORD0866,2025-11-09,South,Home Office,Beauty,Moisturizer,4,1991.73,0.1,7170.23
ORD0867,2025-07-03,North,Corporate,Fashion,Jeans,3,809.62,0.15,2064.53
ORD0868,2025-03-11,South,Corporate,Electronics,Headphones,4,2206.47,0.05,8384.59
ORD0869,2025-11-06,South,Consumer,Home & Kitchen,Storage Box,2,2973.98,0.15,5055.77
ORD0870,2025-07-30,East,Consumer,Beauty,Moisturizer,5,2471.75,0.1,11122.88
ORD0871,2025-08-08,Central,Consumer,Home & Kitchen,Water Bottle,3,2283.39,0.0,6850.17
ORD0872,2025-10-21,Central,Consumer,Electronics,Headphones,1,391.28,0.1,352.15
ORD0873,2025-08-06,North,Home Office,Beauty,Perfume,1,2370.72,0.0,2370.72
ORD0874,2025-01-07,North,Consumer,Beauty,Moisturizer,2,1919.35,0.0,3838.7
ORD0875,2025-09-03,North,Corporate,Fashion,Jeans,4,4317.03,0.15,14677.9
ORD0876,2025-08-26,West,Home Office,Home & Kitchen,Table Lamp,2,3990.32,0.05,7581.61
ORD0877,2025-11-21,Central,Consumer,Electronics,Wireless Mouse,4,4487.49,0.05,17052.46
ORD0878,2025-06-01,North,Home Office,Beauty,Shampoo,5,2802.69,0.0,14013.45
ORD0879,2025-06-21,West,Corporate,Electronics,USB Hub,3,4461.29,0.0,13383.87
ORD0880,2025-08-27,North,Home Office,Electronics,Bluetooth Speaker,3,1040.28,0.15,2652.71
ORD0881,2025-12-30,West,Home Office,Home & Kitchen,Water Bottle,3,1344.44,0.0,4033.32
ORD0882,2025-10-25,Central,Home Office,Home & Kitchen,Water Bottle,3,1892.02,0.05,5392.26
ORD0883,2025-08-05,West,Home Office,Fashion,T-Shirt,1,1988.51,0.1,1789.66
ORD0884,2025-09-27,East,Corporate,Electronics,Headphones,5,3454.88,0.15,14683.24
ORD0885,2025-11-14,North,Consumer,Fashion,T-Shirt,2,4480.14,0.1,8064.25
ORD0886,2025-07-20,North,Home Office,Home & Kitchen,Cookware Set,1,723.95,0.05,687.75
ORD0887,2025-03-17,East,Corporate,Beauty,Moisturizer,2,2698.3,0.0,5396.6
ORD0888,2025-12-16,East,Consumer,Home & Kitchen,Table Lamp,3,2215.62,0.0,6646.86
ORD0889,2025-02-02,Central,Corporate,Electronics,Keyboard,5,3293.43,0.1,14820.43
ORD0890,2025-12-02,Central,Corporate,Fashion,Backpack,5,3395.11,0.15,14429.22
ORD0891,2025-08-23,South,Corporate,Fashion,Jacket,2,4510.75,0.05,8570.42
ORD0892,2025-04-27,South,Corporate,Beauty,Shampoo,3,3893.8,0.0,11681.4
ORD0893,2025-05-26,East,Consumer,Beauty,Moisturizer,5,4634.83,0.15,19698.03
ORD0894,2025-03-31,Central,Consumer,Home & Kitchen,Water Bottle,2,760.2,0.05,1444.38
ORD0895,2025-08-14,East,Corporate,Fashion,Sneakers,2,1183.75,0.0,2367.5
ORD0896,2025-03-17,East,Consumer,Fashion,Backpack,5,4881.24,0.15,20745.27
ORD0897,2025-01-13,South,Consumer,Beauty,Perfume,2,4748.39,0.05,9021.94
ORD0898,2025-10-07,South,Home Office,Fashion,Sneakers,4,4499.69,0.15,15298.95
ORD0899,2025-08-15,Central,Consumer,Fashion,T-Shirt,4,4519.84,0.0,18079.36
ORD0900,2025-06-07,East,Consumer,Electronics,Headphones,5,4235.21,0.1,19058.44
ORD0901,2025-06-17,East,Consumer,Electronics,USB Hub,2,2999.47,0.0,5998.94
ORD0902,2025-01-12,Central,Corporate,Electronics,USB Hub,4,3448.9,0.0,13795.6
ORD0903,2025-04-10,East,Corporate,Beauty,Shampoo,5,3103.37,0.0,15516.85
ORD0904,2025-03-17,East,Corporate,Beauty,Shampoo,4,1988.59,0.05,7556.64
ORD0905,2025-06-07,West,Corporate,Beauty,Lip Balm,1,1234.34,0.1,1110.91
ORD0906,2025-05-28,Central,Consumer,Home & Kitchen,Table Lamp,4,868.92,0.15,2954.33
ORD0907,2025-03-15,East,Consumer,Home & Kitchen,Cookware Set,4,4943.24,0.15,16807.02
ORD0908,2025-10-30,West,Consumer,Beauty,Face Wash,1,2164.41,0.05,2056.19
ORD0909,2025-10-12,East,Home Office,Beauty,Lip Balm,2,1155.44,0.1,2079.79
ORD0910,2025-09-09,West,Consumer,Electronics,Bluetooth Speaker,5,1657.79,0.15,7045.61
ORD0911,2025-01-14,North,Home Office,Electronics,Keyboard,3,1639.81,0.1,4427.49
ORD0912,2025-12-07,North,Consumer,Fashion,Backpack,2,2560.06,0.0,5120.12
ORD0913,2025-05-22,West,Home Office,Beauty,Face Wash,5,3777.71,0.15,16055.27
ORD0914,2025-08-12,North,Corporate,Fashion,Backpack,1,1990.37,0.15,1691.81
ORD0915,2025-03-25,East,Consumer,Electronics,Keyboard,3,2412.01,0.0,7236.03
ORD0916,2025-01-28,North,Corporate,Fashion,Sneakers,4,3252.99,0.05,12361.36
ORD0917,2025-05-30,North,Home Office,Electronics,USB Hub,2,3877.92,0.0,7755.84
ORD0918,2025-03-27,North,Home Office,Fashion,Sneakers,3,1502.0,0.05,4280.7
ORD0919,2025-10-24,East,Corporate,Fashion,Jeans,1,856.36,0.05,813.54
ORD0920,2025-07-30,South,Consumer,Fashion,Jeans,1,1244.81,0.15,1058.09
ORD0921,2025-10-14,South,Consumer,Electronics,Headphones,4,4595.95,0.0,18383.8
ORD0922,2025-09-03,Central,Home Office,Fashion,Sneakers,3,866.27,0.1,2338.93
ORD0923,2025-06-25,South,Consumer,Home & Kitchen,Cookware Set,1,3772.41,0.0,3772.41
ORD0924,2025-12-22,North,Corporate,Home & Kitchen,Water Bottle,3,800.65,0.0,2401.95
ORD0925,2025-12-20,North,Consumer,Electronics,Wireless Mouse,1,3917.52,0.1,3525.77
ORD0926,2025-02-25,East,Consumer,Electronics,USB Hub,5,483.47,0.0,2417.35
ORD0927,2025-02-03,South,Home Office,Fashion,T-Shirt,1,3954.38,0.15,3361.22
ORD0928,2025-04-13,Central,Corporate,Home & Kitchen,Cookware Set,1,634.74,0.05,603.0
ORD0929,2025-06-30,North,Consumer,Home & Kitchen,Storage Box,5,1359.75,0.15,5778.94
ORD0930,2025-10-24,South,Home Office,Electronics,USB Hub,2,3634.9,0.05,6906.31
ORD0931,2025-01-03,East,Home Office,Electronics,Keyboard,5,4285.22,0.1,19283.49
ORD0932,2025-10-29,West,Corporate,Home & Kitchen,Table Lamp,1,1067.07,0.05,1013.72
ORD0933,2025-04-20,North,Corporate,Home & Kitchen,Table Lamp,1,3853.77,0.05,3661.08
ORD0934,2025-02-26,North,Consumer,Home & Kitchen,Table Lamp,3,3581.71,0.15,9133.36
ORD0935,2025-06-17,East,Home Office,Beauty,Face Wash,4,1560.33,0.15,5305.12
ORD0936,2025-08-16,South,Consumer,Home & Kitchen,Storage Box,4,1593.83,0.1,5737.79
ORD0937,2025-09-01,North,Corporate,Fashion,Jeans,1,4992.87,0.1,4493.58
ORD0938,2025-08-13,North,Home Office,Electronics,Wireless Mouse,2,2094.1,0.15,3559.97
ORD0939,2025-03-28,West,Consumer,Electronics,Bluetooth Speaker,2,1824.43,0.15,3101.53
ORD0940,2025-04-30,Central,Corporate,Beauty,Perfume,3,3870.12,0.15,9868.81
ORD0941,2025-11-26,West,Home Office,Beauty,Shampoo,4,3399.05,0.1,12236.58
ORD0942,2025-05-23,West,Consumer,Home & Kitchen,Table Lamp,1,785.51,0.1,706.96
ORD0943,2025-11-18,West,Home Office,Home & Kitchen,Coffee Maker,1,3740.43,0.0,3740.43
ORD0944,2025-01-14,East,Home Office,Home & Kitchen,Table Lamp,5,3459.18,0.0,17295.9
ORD0945,2025-11-16,South,Corporate,Electronics,Wireless Mouse,5,3883.35,0.1,17475.08
ORD0946,2025-12-05,Central,Home Office,Beauty,Perfume,5,1454.99,0.05,6911.2
ORD0947,2025-01-10,West,Corporate,Electronics,Headphones,1,2040.42,0.05,1938.4
ORD0948,2025-08-24,South,Corporate,Electronics,Wireless Mouse,2,2871.0,0.05,5454.9
ORD0949,2025-08-09,Central,Home Office,Home & Kitchen,Cookware Set,4,2538.78,0.0,10155.12
ORD0950,2025-09-09,North,Corporate,Beauty,Perfume,5,4299.89,0.15,18274.53
ORD0951,2025-05-15,East,Corporate,Beauty,Lip Balm,4,3160.31,0.05,12009.18
ORD0952,2025-02-01,East,Home Office,Electronics,USB Hub,1,814.35,0.05,773.63
ORD0953,2025-10-26,East,Corporate,Electronics,Bluetooth Speaker,4,666.28,0.05,2531.86
ORD0954,2025-06-29,Central,Consumer,Electronics,Keyboard,2,1325.19,0.05,2517.86
ORD0955,2025-12-19,Central,Corporate,Electronics,Bluetooth Speaker,1,1819.45,0.0,1819.45
ORD0956,2025-01-20,East,Consumer,Beauty,Perfume,5,2669.85,0.1,12014.33
ORD0957,2025-12-23,Central,Corporate,Beauty,Lip Balm,1,4930.67,0.1,4437.6
ORD0958,2025-06-15,East,Corporate,Electronics,Headphones,1,3515.15,0.0,3515.15
ORD0959,2025-09-15,South,Corporate,Fashion,Jeans,5,1636.7,0.1,7365.15
ORD0960,2025-11-22,East,Home Office,Electronics,USB Hub,2,1578.31,0.0,3156.62
ORD0961,2025-07-25,North,Home Office,Home & Kitchen,Storage Box,1,3643.99,0.15,3097.39
ORD0962,2025-06-22,West,Consumer,Fashion,T-Shirt,5,4044.69,0.1,18201.1
ORD0963,2025-06-27,Central,Corporate,Electronics,Bluetooth Speaker,5,4058.81,0.1,18264.65
ORD0964,2025-04-13,Central,Consumer,Beauty,Perfume,3,3198.83,0.1,8636.84
ORD0965,2025-01-10,East,Home Office,Home & Kitchen,Storage Box,4,1221.17,0.1,4396.21
ORD0966,2025-09-30,West,Consumer,Beauty,Lip Balm,1,2705.89,0.05,2570.6
ORD0967,2025-05-04,South,Corporate,Home & Kitchen,Cookware Set,4,2168.25,0.0,8673.0
ORD0968,2025-05-17,West,Consumer,Fashion,Jeans,3,3495.9,0.0,10487.7
ORD0969,2025-02-28,West,Corporate,Home & Kitchen,Water Bottle,1,1377.82,0.05,1308.93
ORD0970,2025-10-14,South,Consumer,Beauty,Perfume,1,1168.55,0.05,1110.12
ORD0971,2025-05-13,West,Consumer,Fashion,Jacket,2,3291.61,0.0,6583.22
ORD0972,2025-01-29,West,Corporate,Electronics,Bluetooth Speaker,5,1629.3,0.0,8146.5
ORD0973,2025-12-10,Central,Consumer,Electronics,Headphones,2,1332.0,0.15,2264.4
ORD0974,2025-09-25,East,Corporate,Fashion,Backpack,1,1341.77,0.0,1341.77
ORD0975,2025-10-27,South,Consumer,Beauty,Moisturizer,4,1245.44,0.0,4981.76
ORD0976,2025-05-21,West,Home Office,Beauty,Perfume,3,4340.92,0.0,13022.76
ORD0977,2025-07-11,East,Consumer,Electronics,Bluetooth Speaker,5,2233.15,0.0,11165.75
ORD0978,2025-07-05,North,Home Office,Beauty,Shampoo,3,300.16,0.15,765.41
ORD0979,2025-12-06,East,Home Office,Electronics,Keyboard,3,2852.09,0.05,8128.46
ORD0980,2025-03-04,East,Corporate,Home & Kitchen,Table Lamp,4,236.76,0.1,852.34
ORD0981,2025-02-16,West,Home Office,Home & Kitchen,Cookware Set,2,4324.2,0.0,8648.4
ORD0982,2025-06-12,West,Home Office,Beauty,Face Wash,3,4357.93,0.1,11766.41
ORD0983,2025-07-31,Central,Consumer,Fashion,Backpack,1,4156.12,0.05,3948.31
ORD0984,2025-06-30,North,Consumer,Beauty,Lip Balm,5,3740.37,0.1,16831.67
ORD0985,2025-11-25,East,Corporate,Home & Kitchen,Table Lamp,2,213.76,0.0,427.52
ORD0986,2025-10-22,Central,Home Office,Electronics,Wireless Mouse,2,1397.1,0.0,2794.2
ORD0987,2025-07-30,East,Consumer,Fashion,Backpack,4,4391.83,0.0,17567.32
ORD0988,2025-12-18,South,Corporate,Fashion,Sneakers,2,604.11,0.05,1147.81
ORD0989,2025-07-13,South,Consumer,Home & Kitchen,Coffee Maker,1,4629.94,0.15,3935.45
ORD0990,2025-08-25,West,Home Office,Home & Kitchen,Cookware Set,2,437.96,0.15,744.53
ORD0991,2025-05-14,North,Consumer,Home & Kitchen,Coffee Maker,3,1015.59,0.15,2589.75
ORD0992,2025-09-27,South,Corporate,Beauty,Perfume,4,767.86,0.0,3071.44
ORD0993,2025-05-28,Central,Consumer,Beauty,Perfume,2,2269.28,0.0,4538.56
ORD0994,2025-05-25,North,Corporate,Home & Kitchen,Table Lamp,2,2159.92,0.0,4319.84
ORD0995,2025-05-15,Central,Home Office,Home & Kitchen,Storage Box,4,4554.18,0.05,17305.88
ORD0996,2025-11-28,West,Home Office,Beauty,Face Wash,1,2449.63,0.05,2327.15
ORD0997,2025-04-19,Central,Consumer,Beauty,Perfume,5,1428.88,0.0,7144.4
ORD0998,2025-01-27,Central,Home Office,Fashion,Jeans,4,4558.49,0.15,15498.87
ORD0999,2025-01-24,West,Home Office,Electronics,Bluetooth Speaker,5,3173.36,0.05,15073.46
ORD1000,2025-07-09,South,Home Office,Home & Kitchen,Storage Box,1,2985.34,0.05,2836.07
